fk_euv,fecha_recepcion,fecha_hechos,SubtipoOrd,dependencia,pk_dependencia,MunHecho
3117214137,24/08/2021,09/06/2021,Seleccione,PODER JUDICIAL,176,Sinanché
3117601759,24/08/2021,01/06/2021,Seleccione,PODER JUDICIAL,176,Sinanché
3117601760,25/08/2021,06/01/2021,Seleccione,PODER JUDICIAL,176,Sinanché
3117601030,25/08/2021,27/07/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117206653,25/08/2021,31/12/2019,Seleccione,PODER JUDICIAL,176,Kanasín
3117211008,25/08/2021,24/07/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601761,26/08/2021,13/04/2016,Seleccione,PODER JUDICIAL,176,Champotón
3117213487,26/08/2021,21/06/2021,Seleccione,PODER JUDICIAL,176,Kanasín
3117601762,26/08/2021,08/01/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601763,26/08/2021,06/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601764,27/08/2021,20/09/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117204113,27/08/2021,05/07/2021,Seleccione,PODER JUDICIAL,176,Acanceh
3117203344,27/08/2021,01/06/2021,Seleccione,PODER JUDICIAL,176,Tekax
3117601765,27/08/2021,01/01/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601766,27/08/2021,05/05/2021,Seleccione,PODER JUDICIAL,176,Tizimín
3117601767,30/08/2021,26/03/2021,Seleccione,PODER JUDICIAL,176,Tekax
3117601768,30/08/2021,26/03/2021,Seleccione,PODER JUDICIAL,176,Tekax
3117212416,30/08/2021,03/08/2021,Seleccione,PODER JUDICIAL,176,Peto
3117601769,31/08/2021,16/08/2020,Seleccione,PODER JUDICIAL,176,Kanasín
3116900967,31/08/2021,04/05/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117212489,31/08/2021,15/07/2021,Seleccione,PODER JUDICIAL,176,Kanasín
3117601770,31/08/2021,16/01/2021,Seleccione,PODER JUDICIAL,176,Motul
3116904720,31/08/2021,01/02/2021,Seleccione,PODER JUDICIAL,176,Benito Juárez
3117210610,01/09/2021,12/12/2020,Seleccione,PODER JUDICIAL,176,Cenotillo
3117200628,01/09/2021,14/08/2021,Seleccione,PODER JUDICIAL,176,Progreso
3116905853,01/09/2021,07/07/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116905398,02/09/2021,22/03/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117212893,02/09/2021,15/07/2021,Seleccione,PODER JUDICIAL,176,Tekax
3117212893,02/09/2021,15/07/2021,Seleccione,PODER JUDICIAL,176,Tekax
3117601771,02/09/2021,24/06/2021,Seleccione,PODER JUDICIAL,176,Tzucacab
3117601772,02/09/2021,27/06/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601772,02/09/2021,27/06/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601773,02/09/2021,24/06/2021,Seleccione,PODER JUDICIAL,176,Tzucacab
3117601774,03/09/2021,01/05/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601775,03/09/2021,15/11/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601776,03/09/2021,21/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601777,03/09/2021,04/05/2020,Seleccione,PODER JUDICIAL,176,Palenque
3116900727,06/09/2021,05/11/2020,Seleccione,PODER JUDICIAL,176,Mérida
3116905072,06/09/2021,31/12/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601778,07/09/2021,26/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601779,07/09/2021,22/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116902286,07/09/2021,27/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601780,07/09/2021,16/08/2021,Emergencia,PODER JUDICIAL,176,Akil
3117601781,07/09/2021,27/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116901861,08/09/2021,19/05/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601782,08/09/2021,11/08/2021,Seleccione,PODER JUDICIAL,176,Kanasín
3117213263,08/09/2021,13/04/2021,Seleccione,PODER JUDICIAL,176,Akil
3117210434,08/09/2021,11/08/2021,Seleccione,PODER JUDICIAL,176,Panabá
3117213139,08/09/2021,12/06/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116906292,09/09/2021,10/05/2021,Seleccione,PODER JUDICIAL,176,Mérida
3116905317,09/09/2021,22/07/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117210555,09/09/2021,21/11/2020,Seleccione,PODER JUDICIAL,176,Umán
3117601783,09/09/2021,24/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601784,09/09/2021,05/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601743,09/09/2021,20/03/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601785,10/09/2021,26/03/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601786,13/09/2021,12/01/2021,Emergencia,PODER JUDICIAL,176,Halachó
3116905680,13/09/2021,02/05/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601337,13/09/2021,31/12/2020,Emergencia,PODER JUDICIAL,176,Santa Elena
3117211828,13/09/2021,12/06/2021,Seleccione,PODER JUDICIAL,176,Halachó
3117601787,13/09/2021,25/02/2021,Seleccione,PODER JUDICIAL,176,Izamal
3117201058,13/09/2021,12/11/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601788,13/09/2021,13/10/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117601789,13/09/2021,18/02/2021,Seleccione,PODER JUDICIAL,176,Ticul
3117211843,14/09/2021,28/02/2021,Emergencia,PODER JUDICIAL,176,Opichén
3117601790,14/09/2021,01/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3116906244,14/09/2021,11/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601791,15/09/2021,16/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601792,15/09/2021,01/06/2021,Seleccione,PODER JUDICIAL,176,Xocchel
3117203304,17/09/2021,27/02/2021,Seleccione,PODER JUDICIAL,176,Tekal de Venegas
3117102374,17/09/2021,28/05/2017,Seleccione,PODER JUDICIAL,176,Mérida
3117601793,20/09/2021,15/09/2020,Seleccione,PODER JUDICIAL,176,Ticul
3117601794,20/09/2021,12/07/2020,Seleccione,PODER JUDICIAL,176,Mérida
3116901754,21/09/2021,02/09/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601795,21/09/2021,03/05/2021,Seleccione,PODER JUDICIAL,176,Tizimín
3117601796,21/09/2021,05/09/2021,Emergencia,PODER JUDICIAL,176,Kanasín
3117601797,21/09/2021,11/06/2021,Seleccione,PODER JUDICIAL,176,Tekax
3117601798,21/09/2021,11/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601800,22/09/2021,07/04/2021,Seleccione,PODER JUDICIAL,176,Tizimín
3117213157,22/09/2021,04/10/2020,Seleccione,PODER JUDICIAL,176,Cantamayec
3117601801,22/09/2021,03/06/2020,Seleccione,PODER JUDICIAL,176,Kanasín
3117601802,22/09/2021,03/06/2020,Seleccione,PODER JUDICIAL,176,Kanasín
3117601803,22/09/2021,03/06/2020,Seleccione,PODER JUDICIAL,176,Kanasín
3117601804,23/09/2021,17/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601805,23/09/2021,14/08/2021,Emergencia,PODER JUDICIAL,176,Tzucacab
3117601806,23/09/2021,14/08/2021,Emergencia,PODER JUDICIAL,176,Tzucacab
3117601807,23/09/2021,14/08/2021,Emergencia,PODER JUDICIAL,176,Tzucacab
3117601808,23/09/2021,25/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601809,23/09/2021,04/07/2021,Seleccione,PODER JUDICIAL,176,Peto
3117214259,23/09/2021,07/07/2021,Seleccione,PODER JUDICIAL,176,Peto
3117202190,24/09/2021,04/03/2021,Seleccione,PODER JUDICIAL,176,Akil
3117601810,24/09/2021,04/03/2021,Seleccione,PODER JUDICIAL,176,Akil
3117601811,24/09/2021,17/04/2021,Seleccione,PODER JUDICIAL,176,Cozumel
3117601812,24/09/2021,17/04/2021,Seleccione,PODER JUDICIAL,176,Cozumel
3117601813,27/09/2021,12/03/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601814,27/09/2021,30/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601815,27/09/2021,08/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117204930,27/09/2021,21/03/2021,Seleccione,PODER JUDICIAL,176,Maxcanú
3117211692,27/09/2021,23/06/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601516,28/09/2021,26/11/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601816,28/09/2021,26/11/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117214706,28/09/2021,16/08/2021,Preventiva,SECRETARIA DE LAS MUJERES,172,Valladolid
3117601817,28/09/2021,06/09/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601818,28/09/2021,02/09/2021,Emergencia,PODER JUDICIAL,176,Tekax
3116906517,30/11/2021,28/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601688,29/09/2021,02/08/2021,Seleccione,PODER JUDICIAL,176,Umán
3117601689,29/09/2021,02/08/2021,Seleccione,PODER JUDICIAL,176,Umán
3117601819,30/09/2021,07/09/2021,Emergencia,PODER JUDICIAL,176,Akil
3117213123,30/09/2021,14/02/2021,Seleccione,PODER JUDICIAL,176,Izamal
3117601820,30/09/2021,02/06/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601821,30/09/2021,21/08/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117211008,30/09/2021,16/09/2021,Seleccione,PODER JUDICIAL,176,Kanasín
3117601822,01/10/2021,08/09/2021,Seleccione,PODER JUDICIAL,176,Progreso
3117601823,01/10/2021,17/01/2020,Seleccione,PODER JUDICIAL,176,Mérida
3116904197,04/10/2021,23/03/2021,Seleccione,PODER JUDICIAL,176,Umán
3116905125,04/10/2021,04/11/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117207956,04/10/2021,16/09/2021,Seleccione,PODER JUDICIAL,176,Tekax
3117601824,04/10/2021,16/09/2021,Seleccione,PODER JUDICIAL,176,Tekax
3117601825,05/10/2021,21/09/2021,Emergencia,PODER JUDICIAL,176,Tekax
3117601826,05/10/2021,21/09/2021,Emergencia,PODER JUDICIAL,176,Tekax
3117601827,05/10/2021,21/09/2021,Emergencia,PODER JUDICIAL,176,Tekax
3117601828,05/10/2021,02/05/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601829,05/10/2021,12/09/2021,Seleccione,PODER JUDICIAL,176,Tixmehuac
3117601830,05/10/2021,13/09/2021,Seleccione,PODER JUDICIAL,176,Oxkutzcab
3116904084,05/10/2021,23/02/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601831,06/10/2021,16/09/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117213069,06/10/2021,06/09/2021,Seleccione,PODER JUDICIAL,176,Maxcanú
3117208313,07/10/2021,27/09/2021,Seleccione,PODER JUDICIAL,176,Kanasín
3116904524,07/10/2021,30/11/2019,Seleccione,PODER JUDICIAL,176,Mérida
3116905427,07/10/2021,30/03/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117210312,07/10/2021,25/06/2020,Seleccione,PODER JUDICIAL,176,Kinchil
3117601832,08/10/2021,03/01/2021,Seleccione,PODER JUDICIAL,176,Umán
3117206170,08/10/2021,14/09/2020,Seleccione,PODER JUDICIAL,176,Hunucmá
3117601833,11/10/2021,13/09/2021,Emergencia,PODER JUDICIAL,176,Tekit
3117601834,11/10/2021,23/01/2021,Seleccione,PODER JUDICIAL,176,Mama
3117206020,11/10/2021,10/07/2021,Seleccione,PODER JUDICIAL,176,Motul
3117208525,11/10/2021,01/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117210583,12/10/2021,25/08/2021,Emergencia,PODER JUDICIAL,176,Progreso
3117601835,12/10/2021,01/08/2021,Seleccione,PODER JUDICIAL,176,Kanasín
3117601836,12/10/2021,24/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117214992,12/10/2021,28/09/2021,Emergencia,SECRETARIA DE LAS MUJERES,172,Quintana Roo
3116906268,13/10/2021,26/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601778,13/10/2021,26/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601837,13/10/2021,01/09/2020,Seleccione,PODER JUDICIAL,176,Valladolid
3117214126,14/10/2021,11/09/2021,Seleccione,PODER JUDICIAL,176,Progreso
3116906468,14/10/2021,31/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116906468,14/10/2021,31/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3116906357,14/10/2021,06/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601838,14/10/2021,09/09/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601839,15/10/2021,17/11/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117212461,15/10/2021,03/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116903952,15/10/2021,04/01/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601840,15/10/2021,09/10/2021,Emergencia,PODER JUDICIAL,176,Umán
3117601841,18/10/2021,25/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601842,18/10/2021,16/08/2021,Seleccione,PODER JUDICIAL,176,Peto
3117601843,18/10/2021,25/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601844,18/10/2021,25/04/2021,Seleccione,PODER JUDICIAL,176,Ticul
3117601845,18/10/2021,04/09/2021,Seleccione,PODER JUDICIAL,176,Tzucacab
3117601846,18/10/2021,04/09/2021,Seleccione,PODER JUDICIAL,176,Tzucacab
3117601847,18/10/2021,03/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601848,18/10/2021,04/09/2021,Seleccione,PODER JUDICIAL,176,Peto
3117601849,18/10/2021,16/08/2021,Seleccione,PODER JUDICIAL,176,Peto
3117215052,18/10/2021,10/10/2021,Preventiva,SECRETARIA DE LAS MUJERES,172,Chemax
3117601850,19/10/2021,05/10/2021,Emergencia,PODER JUDICIAL,176,Peto
3117601851,19/10/2021,04/09/2021,Seleccione,PODER JUDICIAL,176,Progreso
3117601852,19/10/2021,04/02/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117213855,19/10/2021,20/06/2021,Seleccione,PODER JUDICIAL,176,Peto
3117601853,20/10/2021,14/12/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601854,20/10/2021,14/12/2020,Seleccione,PODER JUDICIAL,176,Mérida
3116905529,20/10/2021,13/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117211844,21/10/2021,13/07/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117211354,21/10/2021,14/06/2019,Seleccione,PODER JUDICIAL,176,Tekal de Venegas
3117200807,21/10/2021,23/08/2021,Seleccione,PODER JUDICIAL,176,Akil
3117601855,22/10/2021,26/09/2021,Seleccione,PODER JUDICIAL,176,Sinanché
3117601856,22/10/2021,26/09/2021,Seleccione,PODER JUDICIAL,176,Sinanché
3117601857,22/10/2021,17/06/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601858,22/10/2021,08/08/2021,Seleccione,PODER JUDICIAL,176,Hunucmá
3117601859,26/10/2021,03/05/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116905715,27/10/2021,01/05/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116905713,27/10/2021,03/05/2021,Emergencia,PODER JUDICIAL,176,Timucuy
3117601860,27/10/2021,06/01/2021,Seleccione,PODER JUDICIAL,176,Tizimín
3117601861,27/10/2021,03/05/2021,Emergencia,PODER JUDICIAL,176,Timucuy
3117601862,27/10/2021,18/01/2021,Seleccione,PODER JUDICIAL,176,Tizimín
3116902416,27/10/2021,22/03/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601863,28/10/2021,03/08/2021,Seleccione,PODER JUDICIAL,176,Valladolid
3116905344,28/10/2021,17/07/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117214770,28/10/2021,21/06/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117213526,29/10/2021,14/04/2021,Seleccione,PODER JUDICIAL,176,Chocholá
3117601864,03/11/2021,21/06/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116905916,03/11/2021,16/06/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117204355,03/11/2021,24/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117205292,24/11/2021,12/09/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117205292,03/11/2021,12/09/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601865,04/11/2021,17/09/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117202589,04/11/2021,29/05/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601866,04/11/2021,12/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601867,04/11/2021,13/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116905777,04/11/2021,27/07/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601868,04/11/2021,05/03/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601869,05/11/2021,13/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117215200,05/11/2021,03/11/2021,Emergencia,SECRETARIA DE LAS MUJERES,172,Chemax
3117601870,05/11/2021,08/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117205091,08/11/2021,19/10/2021,Seleccione,PODER JUDICIAL,176,Maxcanú
3117601871,08/11/2021,03/05/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601872,09/11/2021,09/05/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116906152,09/11/2021,25/07/2021,Seleccione,PODER JUDICIAL,176,Mérida
3116906844,09/11/2021,07/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601873,10/11/2021,27/09/2021,Emergencia,PODER JUDICIAL,176,Ticul
3117100341,10/11/2021,08/09/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601874,11/11/2021,20/10/2021,Emergencia,PODER JUDICIAL,176,Akil
3117601876,11/11/2021,20/10/2021,Emergencia,PODER JUDICIAL,176,Akil
3117601877,11/11/2021,06/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3116906107,12/11/2021,17/07/2021,Seleccione,PODER JUDICIAL,176,Mérida
3116906107,12/11/2021,17/07/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601878,12/11/2021,17/07/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601879,12/11/2021,11/02/2021,Seleccione,PODER JUDICIAL,176,Kanasín
3117601880,12/11/2021,31/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117214037,16/11/2021,18/02/2021,Seleccione,PODER JUDICIAL,176,Chemax
3116906108,16/11/2021,17/07/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117210486,16/11/2021,10/11/2020,Seleccione,PODER JUDICIAL,176,Sotuta
3117601881,16/11/2021,17/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601882,17/11/2021,04/01/2021,Seleccione,PODER JUDICIAL,176,Tizimín
3116902938,17/11/2021,04/03/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601883,17/11/2021,23/09/2021,Seleccione,PODER JUDICIAL,176,Conkal
3117601884,17/11/2021,04/03/2020,Seleccione,PODER JUDICIAL,176,Mérida
3116907131,18/11/2021,28/06/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601885,18/11/2021,08/08/2021,Seleccione,PODER JUDICIAL,176,Peto
3117601886,18/11/2021,20/08/2021,Seleccione,PODER JUDICIAL,176,Peto
3117601887,18/11/2021,14/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601888,18/11/2021,20/03/2021,Seleccione,PODER JUDICIAL,176,Motul
3117601889,18/11/2021,14/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
31AG100922,19/11/2021,21/04/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117601890,19/11/2021,23/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601891,19/11/2021,26/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601892,19/11/2021,08/01/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601893,19/11/2021,26/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601894,19/11/2021,26/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601895,19/11/2021,19/11/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601896,19/11/2021,26/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601897,19/11/2021,26/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601898,22/11/2021,09/10/2021,Emergencia,PODER JUDICIAL,176,Tekax
3117601899,22/11/2021,18/04/2021,Seleccione,PODER JUDICIAL,176,Progreso
3117213603,23/11/2021,02/06/2021,Seleccione,PODER JUDICIAL,176,Motul
31AG100613,23/11/2021,14/07/2021,Seleccione,PODER JUDICIAL,176,Kanasín
3116906039,23/11/2021,13/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601900,23/11/2021,04/10/2021,Seleccione,PODER JUDICIAL,176,Conkal
3117601901,24/11/2021,15/10/2021,Seleccione,PODER JUDICIAL,176,Progreso
3117214048,24/11/2021,08/10/2021,Emergencia,PODER JUDICIAL,176,Kanasín
3117601902,24/11/2021,22/01/2021,Seleccione,PODER JUDICIAL,176,Mérida
3116904829,25/11/2021,20/07/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601903,25/11/2021,17/07/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117601905,25/11/2021,14/05/2021,Seleccione,PODER JUDICIAL,176,Ticul
3117601906,25/11/2021,14/05/2021,Seleccione,PODER JUDICIAL,176,Ticul
3117213736,25/11/2021,01/06/2021,Seleccione,PODER JUDICIAL,176,Ticul
3116905346,26/11/2021,05/03/2021,Seleccione,PODER JUDICIAL,176,Conkal
3117601907,26/11/2021,05/03/2021,Seleccione,PODER JUDICIAL,176,Conkal
3116905050,26/11/2021,06/01/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601908,26/11/2021,06/01/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601909,26/11/2021,06/01/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601910,26/11/2021,12/04/2013,Seleccione,PODER JUDICIAL,176,Mérida
3116905611,29/11/2021,07/01/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116905678,29/11/2021,07/01/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601911,29/11/2021,07/01/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601912,29/11/2021,29/03/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601913,29/11/2021,29/03/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116907148,30/11/2021,31/03/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601914,30/11/2021,06/06/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601915,30/11/2021,25/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601916,30/11/2021,02/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601917,01/12/2021,29/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601918,01/12/2021,22/08/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601919,01/12/2021,20/09/2011,Seleccione,PODER JUDICIAL,176,Mérida
3117601920,01/12/2021,05/11/2021,Emergencia,PODER JUDICIAL,176,Maxcanú
3116903687,02/12/2021,04/04/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116907202,02/12/2021,23/10/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117215458,03/12/2021,28/11/2021,Preventiva,SECRETARIA DE LAS MUJERES,172,Valladolid
3117215462,03/12/2021,28/11/2021,Preventiva,SECRETARIA DE LAS MUJERES,172,Valladolid
3117601921,03/12/2021,01/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601922,03/12/2021,29/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601690,03/12/2021,09/09/2021,Emergencia,PODER JUDICIAL,176,Ticul
3117601923,03/12/2021,29/03/2021,Seleccione,PODER JUDICIAL,176,Ticul
3117214488,03/12/2021,01/10/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601924,06/12/2021,18/10/2021,Seleccione,PODER JUDICIAL,176,Tizimín
3117601925,06/12/2021,14/07/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601926,07/12/2021,18/07/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601927,08/12/2021,08/10/2021,Seleccione,PODER JUDICIAL,176,Tekax
3116904128,08/12/2021,20/09/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601928,08/12/2021,01/07/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601690,08/12/2021,09/09/2020,Seleccione,PODER JUDICIAL,176,Ticul
3117601929,09/12/2021,07/11/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601865,09/12/2021,17/09/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601930,09/12/2021,17/09/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601931,09/12/2021,01/03/2021,Seleccione,PODER JUDICIAL,176,Akil
3117601836,09/12/2021,24/08/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117215388,10/12/2021,10/11/2021,Emergencia,PODER JUDICIAL,176,Chicxulub Pueblo
3117601685,10/12/2021,08/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601932,10/12/2021,27/12/2020,Seleccione,PODER JUDICIAL,176,Kanasín
3117601933,10/12/2021,27/06/2021,Seleccione,PODER JUDICIAL,176,Tizimín
3117601934,13/12/2021,18/11/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601935,13/12/2021,01/12/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117601936,13/12/2021,29/08/2020,Seleccione,PODER JUDICIAL,176,Ticul
3117601937,13/12/2021,14/11/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117214196,13/12/2021,04/07/2021,Seleccione,PODER JUDICIAL,176,Motul
3116901598,14/12/2021,15/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601938,14/12/2021,15/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601938,14/12/2021,15/04/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601940,15/12/2021,01/11/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117204527,15/12/2021,01/01/2021,Seleccione,PODER JUDICIAL,176,Motul
3117601941,15/12/2021,01/01/2021,Seleccione,PODER JUDICIAL,176,Motul
3117601942,15/12/2021,11/12/2021,Emergencia,PODER JUDICIAL,176,Kanasín
3117601943,15/12/2021,17/12/2020,Seleccione,PODER JUDICIAL,176,Mérida
3117215143,15/12/2021,24/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117215707,30/12/2021,03/02/2022,Preventiva,SECRETARIA DE LAS MUJERES,172,Kanasín
3117215725,31/12/2021,30/12/2021,Preventiva,SECRETARIA DE LAS MUJERES,172,Tinum
3116906983,03/01/2022,03/10/2021,Emergencia,PODER JUDICIAL,176,Mérida
3117215679,03/01/2022,12/12/2021,Emergencia,PODER JUDICIAL,176,Kanasín
3117601944,04/01/2022,27/11/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116905426,04/01/2022,13/12/2019,Seleccione,PODER JUDICIAL,176,Mérida
3117600214,05/01/2022,31/12/2021,Emergencia,PODER JUDICIAL,176,Mérida
3116906900,06/01/2022,30/01/2021,Seleccione,PODER JUDICIAL,176,Mérida
3117601945,07/01/2022,24/06/2021,Seleccione,PODER JUDICIAL,176,Mérida
